5 10
17 163 6.01
13 136 4.60
54 85 4.93
111 176 4.80
3 81 1.26
27 125 5.68
0 175 8.57
51 71 4.65
54 121 3.90
22 114 8.68
80 162 4.90
6 139 3.69
3 109 7.16
102 167 1.34
26 49 6.21
78 108 6.63
120 173 9.06
65 137 7.88
10 117 5.18
51 54 8.24
76 163 9.97
116 151 4.58
54 146 2.79
60 116 1.76
167 168 9.94
24 115 5.57
76 156 3.77
43 162 8.20
5 90 2.80
166 175 8.21
8 128 6.83
18 29 3.07
137 168 1.51
40 134 8.21
11 42 4.32
82 91 7.62
73 145 1.07
78 90 6.86
3 119 7.73
88 167 4.73
120 154 6.08
94 99 1.32
94 106 6.78
60 76 8.58
35 153 2.16
33 112 7.12
133 136 5.27
51 77 7.35
130 157 8.09
46 93 8.90
44 135 4.49
85 127 9.68
86 102 5.74
19 158 9.94
106 140 3.46
26 73 8.73
64 70 6.16
81 113 2.50
22 67 7.00
103 129 1.07
36 146 2.74
23 119 2.65
1 5 2.96
87 146 2.77
23 106 3.12
46 173 1.44
58 59 7.69
28 43 4.31
13 165 4.98
52 168 4.57
3 147 8.68
87 113 5.48
63 166 9.81
62 127 8.75
76 119 3.09
4 9 3.19
32 70 8.66
98 112 6.10
97 122 9.00
77 85 1.55
15 151 6.09
72 125 9.17
46 124 9.86
42 61 3.88
107 147 7.98
31 129 6.86
149 151 6.54
36 109 3.85
8 150 8.75
80 141 8.54
4 129 9.13
112 155 1.43
126 168 1.75
52 101 2.53
61 68 4.18
81 101 1.93
24 53 5.17
24 75 1.22
31 40 2.09
115 139 6.24
98 124 9.94
59 112 3.17
76 115 5.54
57 158 8.80
14 30 2.28
23 41 8.52
94 116 3.98
69 116 7.91
67 95 7.44
21 56 3.42
9 163 3.38
57 140 9.69
137 176 5.14
77 137 7.75
137 152 3.02
41 76 5.76
100 163 3.33
65 66 6.13
91 104 6.45
33 123 7.02
14 27 2.22
49 57 9.97
68 153 5.85
112 154 4.99
2 94 3.71
37 121 5.09
73 75 3.95
0 94 9.93
15 31 7.23
11 98 9.27
64 113 7.81
11 93 3.69
37 42 2.47
76 131 7.66
61 90 5.85
28 71 3.01
83 89 2.54
95 164 9.36
62 63 1.91
42 82 1.40
11 65 5.69
47 57 4.48
24 94 4.85
113 124 5.10
39 68 3.26
71 170 7.46
98 137 5.68
22 69 2.68
86 175 2.35
76 100 7.23
126 151 7.97
52 110 7.25
6 176 4.99
72 104 2.14
64 136 1.01
24 58 5.99
29 30 6.77
58 69 8.41
20 49 3.26
29 110 2.82
24 148 9.99
42 66 3.89
101 135 8.09
35 174 3.35
37 89 5.26
6 81 3.07
79 98 2.18
123 166 8.31
69 80 1.06
41 44 8.85
48 85 2.41
43 126 3.34
32 97 7.28
52 99 6.72
16 160 5.34
163 168 1.22
115 128 8.60
84 145 3.08
51 117 6.17
24 151 6.52
5 103 2.41
14 101 7.74
18 143 6.76
138 176 1.06
71 81 9.64
26 54 6.88
95 154 2.17
5 130 9.82
41 96 7.77
129 153 4.35
1 98 9.79
14 69 2.71
49 115 4.93
30 173 7.30
12 169 6.68
92 154 7.66
52 97 6.80
22 102 9.02
39 116 8.51
53 113 2.17
23 111 1.62
110 171 2.82
104 130 8.63
7 14 2.41
24 120 8.99
51 91 5.72
50 168 7.16
7 32 9.63
16 20 7.89
7 109 5.37
107 133 5.08
118 159 3.15
30 172 6.38
120 134 4.18
29 103 4.68
14 156 1.86
39 135 6.48
54 62 6.65
39 122 5.18
58 87 8.73
32 71 1.87
59 124 4.59
44 158 9.43
18 149 9.43
23 32 9.82
84 90 2.74
64 155 4.83
55 115 6.05
119 155 8.68
126 146 9.23
98 143 3.05
91 111 9.45
131 167 5.50
45 164 1.43
94 136 8.70
118 148 4.72
11 139 1.81
9 119 2.69
0 147 1.41
22 174 9.26
30 81 5.06
128 152 5.45
37 79 1.38
172 174 3.16
23 86 6.51
32 86 9.06
37 145 9.14
16 56 8.93
22 95 4.10
89 168 3.79
84 130 7.63
2 19 2.61
7 164 7.61
91 159 1.95
46 136 1.58
137 158 4.37
10 116 2.66
26 66 7.54
117 140 7.61
1 118 4.25
39 156 1.09
64 91 1.60
151 171 3.05
145 158 5.40
42 161 3.02
0 3 6.70
52 150 4.41
51 142 2.06
69 92 3.79
143 166 5.77
101 132 1.23
135 177 3.43
17 170 3.95
5 124 8.63
27 65 7.58
13 48 6.77
89 141 3.03
14 166 4.81
106 142 7.75
163 171 9.99
93 140 2.73
149 159 9.54
24 28 3.31
16 145 2.34
102 174 5.57
9 148 7.37
46 50 8.18
90 142 5.01
72 138 7.91
123 148 1.02
21 41 6.94
4 102 4.96
10 53 6.18
52 118 4.64
117 169 5.69
77 173 6.35
97 145 5.19
89 150 4.13
7 122 1.30
87 126 9.98
20 52 6.44
48 164 1.96
113 119 7.53
150 166 6.51
8 42 5.96
2 115 9.07
35 95 5.95
76 133 4.34
12 152 5.83
28 165 3.46
6 120 1.61
48 166 4.36
76 148 6.90
132 165 6.22
141 151 5.63
32 83 4.41
12 128 9.37
26 65 5.50
45 129 6.79
51 125 5.27
36 96 5.55
5 102 3.91
59 78 5.14
15 55 6.45
10 163 4.80
83 160 6.54
105 151 7.94
48 102 5.07
47 173 8.83
17 133 8.41
81 134 3.24
45 139 8.08
12 121 2.98
67 125 7.11
106 122 8.87
27 79 2.36
100 175 4.58
70 169 2.60
110 161 6.80
41 65 2.47
24 91 6.35
57 159 7.54
1 153 6.79
103 131 8.81
111 163 6.94
22 167 7.41
20 77 7.67
34 165 4.10
53 173 5.46
21 50 5.51
20 37 7.17
94 171 5.37
81 130 8.67
16 43 5.46
96 163 8.45
137 144 8.84
46 119 8.60
63 104 2.54
6 150 6.72
33 62 2.92
6 58 2.97
17 96 3.31
148 177 2.54
7 24 2.62
27 72 8.88
89 120 5.74
47 101 6.43
25 86 1.60
115 122 6.78
14 99 3.65
122 127 6.35
0 52 9.19
61 147 2.76
130 140 6.76
55 62 9.49
83 122 6.86
168 170 1.02
143 160 5.03
10 132 2.90
9 116 5.12
15 24 2.80
7 156 2.21
132 150 5.93
16 98 3.16
69 121 9.29
60 122 8.81
62 129 9.86
86 126 1.22
48 55 2.43
14 149 4.26
96 159 9.69
60 94 3.26
129 134 2.97
102 128 7.65
153 161 3.71
42 154 1.09
47 76 6.58
101 153 4.25
91 142 5.85
27 74 7.90
86 173 6.62
45 79 7.84
43 44 8.65
88 144 9.94
26 174 5.10
68 100 1.81
21 111 6.44
80 90 6.06
19 135 9.05
13 103 1.90
19 62 9.69
11 165 9.35
91 161 9.04
108 112 8.54
22 124 4.03
100 160 4.19
52 55 6.88
136 175 5.90
40 85 5.19
146 170 9.04
17 145 2.81
34 138 7.88
91 160 6.92
21 99 7.64
39 169 8.08
66 105 4.80
31 102 7.84
20 166 8.37
12 175 3.25
64 92 1.22
93 124 8.99
67 163 3.53
50 88 2.99
127 161 5.56
21 154 2.53
24 163 4.63
5 22 2.75
8 103 2.66
60 85 2.48
52 105 3.96
56 104 7.79
82 117 1.00
4 24 4.69
21 69 4.66
14 70 4.54
124 136 8.77
25 135 6.03
1 129 9.50
32 109 5.47
157 169 5.74
101 161 2.95
18 90 5.18
171 175 5.40
23 51 4.37
111 113 8.22
129 170 5.81
22 86 6.05
103 157 1.71
35 49 4.47
28 156 8.84
25 33 9.48
72 128 7.00
44 62 1.60
106 152 3.36
68 81 3.48
26 113 2.24
23 78 5.22
81 115 9.94
16 126 9.84
84 172 8.53
102 121 8.90
112 168 9.17
72 132 9.70
64 97 4.89
29 171 9.27
25 107 1.97
23 100 9.18
40 83 7.54
109 149 1.32
25 127 9.82
105 171 9.48
91 150 8.64
57 83 7.64
62 118 7.45
62 152 1.62
19 42 7.28
103 140 9.91
25 142 6.49
79 125 9.60
3 84 7.99
7 111 9.38
75 119 8.16
85 177 7.25
46 120 7.61
88 125 6.64
75 143 5.49
79 135 2.23
5 35 5.04
89 148 4.21
0 6 4.27
68 120 4.07
124 141 3.15
99 103 9.71
33 163 2.61
39 172 2.68
104 137 4.08
56 142 5.26
26 34 4.72
14 152 6.18
74 99 7.35
38 130 1.18
137 167 9.22
31 124 2.73
43 87 8.49
87 145 1.07
37 101 6.25
22 148 1.85
27 173 4.96
160 173 1.15
20 154 8.36
41 105 5.31
43 142 7.78
2 54 9.26
75 126 6.01
17 126 4.79
143 162 6.72
7 63 8.78
102 122 3.08
135 175 2.69
23 102 3.80
11 92 7.56
72 172 8.89
44 152 4.38
8 47 7.78
77 81 8.69
48 92 9.42
12 162 7.39
63 108 3.34
108 132 6.96
27 114 1.32
26 94 7.96
14 116 2.99
31 141 9.50
19 32 1.18
3 171 2.63
30 82 2.10
141 166 5.03
75 127 9.63
52 169 1.60
102 132 3.76
48 130 4.50
81 104 4.76
27 152 9.90
13 34 9.17
42 87 3.04
52 82 4.02
49 173 2.94
5 25 1.57
84 94 2.90
164 172 3.74
26 87 1.23
95 108 8.58
91 157 4.48
43 133 5.39
14 134 7.55
110 157 7.09
29 104 3.75
104 128 8.43
20 173 4.80
3 77 4.04
8 171 2.93
28 64 4.76
55 110 5.19
29 54 7.79
16 110 6.64
18 119 1.07
70 82 1.70
5 122 8.85
34 92 1.38
6 44 9.42
126 139 3.37
45 132 9.96
112 120 2.71
11 47 1.99
46 48 9.59
31 89 2.71
20 106 7.92
60 136 4.39
35 47 9.12
7 67 7.17
130 166 3.92
6 18 5.30
6 34 4.52
50 128 7.27
12 80 5.83
32 125 7.42
36 114 7.17
19 44 5.47
108 136 8.17
88 135 9.42
71 96 3.98
14 129 6.64
62 73 9.14
30 94 3.58
94 149 7.98
27 63 4.83
102 159 8.98
96 97 2.44
10 134 5.83
0 86 3.74
57 92 4.00
96 115 4.18
51 65 7.57
113 174 2.09
5 10 3.37
62 171 7.41
116 169 2.35
72 145 8.05
43 66 2.25
87 91 9.97
70 73 5.29
120 125 7.13
86 142 4.35
115 157 4.30
91 146 8.31
147 150 3.66
78 107 8.58
33 68 5.25
57 114 1.91
47 162 7.65
47 142 7.76
134 142 8.24
125 147 6.54
24 62 6.40
114 171 1.19
27 154 8.25
134 141 6.20
65 76 7.88
28 129 8.05
47 167 7.02
144 175 4.32
26 37 3.91
134 175 7.11
71 79 3.31
35 133 6.24
12 58 5.01
165 177 9.95
66 136 1.96
1 134 1.86
52 127 6.36
78 162 1.12
44 113 2.92
17 57 3.82
3 19 1.64
83 159 2.35
40 64 8.94
33 43 8.06
100 120 6.38
120 139 3.28
62 68 2.33
84 88 4.01
52 129 5.02
69 108 8.08
29 65 1.16
101 133 1.55
5 173 4.54
15 172 9.97
18 80 4.33
30 136 4.52
37 157 8.90
25 165 7.31
89 152 6.33
122 142 3.89
2 59 1.44
31 111 3.67
45 46 1.88
5 128 6.05
51 88 7.78
73 166 9.31
30 156 5.33
22 105 5.28
22 57 7.10
14 142 7.24
138 154 4.81
70 171 8.05
14 54 4.86
89 132 7.11
46 121 1.23
75 174 4.63
61 134 3.10
6 16 1.73
84 170 8.34
51 81 3.53
88 122 3.35
38 62 7.90
16 164 6.31
67 72 1.07
42 144 1.28
91 143 3.66
99 150 9.71
80 112 6.42
19 130 2.94
72 103 3.62
2 174 3.10
17 59 1.56
46 113 9.65
64 126 6.27
158 167 7.67
99 133 3.82
53 76 6.85
51 70 3.87
29 151 6.15
12 167 3.44
149 150 5.70
64 75 3.86
68 112 9.57
17 22 3.37
49 120 8.94
111 123 2.32
18 167 2.26
17 117 2.28
72 93 4.97
52 79 8.75
77 129 4.51
28 99 1.46
6 25 9.34
17 119 8.57
98 113 9.66
71 124 3.68
8 99 7.87
56 138 8.36
88 136 2.96
96 152 2.31
6 133 6.37
136 161 3.71
75 88 7.31
24 164 3.41
6 95 8.25
30 56 2.09
123 139 3.83
52 172 5.65
2 4 4.21
75 156 3.46
38 140 2.72
150 159 2.49
24 110 4.96
74 80 2.65
20 165 5.07
76 95 4.15
40 159 8.55
69 164 7.10
109 177 6.20
88 161 7.92
54 57 9.23
29 132 1.80
25 115 9.30
141 170 7.05
9 74 4.23
28 114 2.59
17 78 1.64
93 132 8.21
33 52 1.01
82 116 4.36
7 102 4.99
10 106 1.30
12 18 5.15
121 150 9.56
14 86 7.02
44 92 2.23
3 52 8.04
127 156 1.44
166 167 8.49
98 171 9.96
74 171 2.48
125 126 6.35
45 87 7.57
45 142 9.18
68 135 8.98
66 134 2.02
55 154 9.15
53 175 8.18
87 111 2.70
112 166 8.27
100 173 9.95
36 87 3.91
121 154 9.81
11 100 8.40
97 118 4.99
88 121 3.31
10 43 5.35
49 152 2.62
69 97 3.14
66 70 8.89
34 152 4.52
7 99 4.37
121 160 4.08
106 124 5.82
44 133 5.39
136 155 2.89
86 115 5.96
29 109 9.61
98 122 3.75
7 134 3.50
21 82 8.68
28 98 8.81
22 32 5.11
64 106 2.98
29 48 4.45
9 128 3.04
73 112 1.44
92 146 2.85
21 177 3.46
72 170 7.06
2 167 7.58
14 169 5.36
65 94 2.61
155 164 6.20
4 108 2.48
49 136 3.24
0 43 3.19
17 129 6.30
20 134 2.28
104 120 2.72
42 106 4.84
46 62 8.94
76 109 5.61
128 157 9.55
53 84 4.25
27 86 8.38
59 68 2.06
26 108 9.88
111 175 4.73
58 78 5.90
30 165 1.37
121 134 1.43
30 54 7.66
150 157 9.40
99 127 9.48
90 168 7.59
126 157 1.54
125 167 1.88
52 75 2.44
20 47 3.33
76 84 4.62
20 40 9.04
137 146 4.44
29 144 8.48
1 37 2.54
53 118 3.48
163 165 4.52
54 61 7.88
98 170 4.38
51 66 1.68
89 162 3.19
43 114 2.69
49 162 9.39
41 88 7.04
65 158 6.17
102 125 3.44
8 95 4.44
97 149 5.61
25 122 6.98
58 60 5.08
37 69 8.32
31 142 1.14
136 146 9.85
74 84 6.46
4 109 1.29
94 113 9.90
26 97 1.05
74 147 1.74
119 148 6.34
48 107 7.43
30 130 7.87
4 59 7.54
23 103 5.33
157 175 9.81
56 170 5.53
54 99 7.50
78 129 7.90
9 77 6.59
165 172 3.74
63 109 6.63
88 138 5.25
68 109 3.01
88 176 8.24
85 131 3.58
80 124 4.30
75 86 6.31
34 36 1.62
66 84 5.64
38 156 9.76
46 162 9.92
158 165 7.43
147 149 7.40
118 155 1.53
97 121 7.52
157 162 8.95
79 177 1.02
37 103 7.01
15 130 8.60
17 21 9.45
115 159 9.06
13 42 6.68
21 83 6.38
123 163 6.38
18 53 9.25
96 110 8.11
101 156 2.93
38 52 9.97
5 57 2.01
41 55 3.01
57 94 5.81
8 43 3.19
55 100 1.54
51 80 1.30
12 26 7.89
39 89 9.36
43 116 1.49
90 166 7.87
58 75 9.64
0 171 1.94
29 124 8.25
12 173 2.74
36 131 7.84
7 159 9.43
83 96 4.19
6 28 7.48
19 140 2.84
15 97 6.62
104 159 1.84
14 98 2.69
73 126 5.85
126 155 8.68
96 105 2.54
126 150 7.97
17 72 4.20
125 137 2.04
88 97 8.80
15 46 9.53
148 159 1.28
41 128 5.64
77 100 5.63
136 147 4.28
17 124 5.91
30 120 8.27
53 119 3.67
15 99 8.09
21 42 5.04
28 76 8.86
86 141 9.77
90 98 2.66
123 169 5.94
80 163 8.05
128 154 6.32
22 66 2.96
25 124 2.41
123 174 3.73
7 36 5.05
3 105 3.03
142 173 4.31
47 150 1.27
34 125 6.53
78 135 1.40
60 69 2.83
125 157 7.42
38 43 8.75
68 130 4.74
102 146 1.96
96 148 3.87
73 133 9.80
17 55 5.61
34 124 1.81
12 25 3.24
72 156 5.62
55 161 4.33
102 169 6.72
11 75 7.24
26 67 1.02
15 123 5.04
2 25 4.63
89 149 3.38
141 171 5.40
130 158 5.14
11 109 3.01
10 12 4.05
87 158 5.69
9 45 5.19
52 57 2.10
1 79 2.10
72 126 6.02
59 82 7.07
76 175 5.30
20 76 7.70
67 145 6.28
37 71 3.48
54 140 8.04
68 108 5.40
3 108 4.54
63 133 4.42
54 98 8.60
25 66 9.50
37 160 9.90
79 146 8.52
6 33 6.31
4 139 4.83
53 162 7.09
106 153 5.63
128 145 8.83
79 159 8.48
9 151 2.94
103 116 7.59
58 61 9.59
129 173 5.83
34 147 8.28
18 173 8.42
9 49 3.73
7 33 8.53
89 112 9.86
19 160 4.97
19 155 7.81
156 177 4.33
24 125 2.67
116 136 6.18
99 136 9.96
57 166 9.64
126 148 7.34
76 149 4.92
0 130 7.04
53 63 8.52
7 87 3.92
7 150 3.93
64 121 4.72
42 71 1.27
31 39 9.41
0 5 5.05
38 59 3.15
29 137 2.66
0 26 8.86
34 140 3.15
18 76 2.99
16 115 7.01
66 166 7.91
116 142 9.36
21 116 7.87
88 171 5.41
101 175 1.50
21 172 4.09
133 171 5.16
114 129 1.97
84 160 1.86
109 119 7.11
15 104 6.27
91 135 1.61
80 111 7.72
139 160 3.66
28 163 6.75
105 124 4.45
50 70 6.24
72 76 2.24
38 104 4.81
41 108 2.41
158 163 4.02
114 137 6.62
19 117 3.07
15 153 4.06
15 61 9.29
152 161 1.91
77 171 3.45
78 88 6.07
99 116 3.95
58 85 3.67
128 162 1.78
83 134 8.49
152 165 8.79
92 138 5.52
110 134 7.61
94 126 2.54
14 157 5.63
33 100 4.78
72 163 3.85
82 143 9.02
28 96 1.78
71 120 1.77
146 174 8.89
33 157 2.37
39 62 3.48
87 167 8.82
122 150 7.15
30 152 6.98
74 76 8.75
167 174 5.63
49 150 1.65
18 171 9.58
32 79 3.15
124 167 8.25
109 146 6.74
58 132 3.83
130 153 9.30
95 156 1.04
56 131 4.27
24 140 6.02
106 138 5.39
63 121 2.80
87 121 6.88
86 114 1.74
59 113 9.50
70 127 8.94
88 127 5.56
122 136 9.05
8 149 1.83
49 114 6.14
48 49 9.00
7 8 9.62
53 93 9.95
39 50 1.10
73 105 7.07
120 176 1.73
73 129 1.05
85 150 6.60
65 111 2.21
61 124 5.17
138 171 7.19
50 159 9.97
66 132 1.48
140 145 6.60
41 167 6.94
123 150 6.60
84 136 7.50
144 160 2.86
95 170 1.38
90 147 7.03
80 173 5.57
144 176 2.88
17 90 9.42
86 105 2.53
85 143 4.14
63 105 5.54
0 151 7.27
91 92 3.74
83 135 7.13
77 97 7.59
55 113 8.90
46 168 9.88
20 163 2.58
68 137 8.32
23 171 8.02
68 129 9.79
31 54 5.86
123 161 6.03
34 100 7.97
15 62 3.42
50 155 4.25
35 101 1.40
21 132 6.66
13 74 9.78
10 30 7.97
19 56 5.59
14 100 4.89
46 165 3.32
29 66 4.82
4 79 8.98
45 126 5.14
26 71 6.61
146 147 7.46
43 110 3.38
110 138 3.68
9 147 1.81
57 165 9.22
110 139 9.53
142 147 6.96
140 141 9.07
76 172 7.98
45 171 7.47
48 146 7.85
60 81 1.81
37 146 2.90
101 130 2.94
71 162 2.21
29 106 4.48
48 129 2.64
102 150 1.08
3 160 1.60
92 148 5.11
26 40 9.75
8 73 2.50
7 69 7.89
136 168 2.24
99 143 1.38
109 142 3.33
17 49 6.81
162 177 1.28
107 167 4.92
28 106 10.00
74 139 1.47
135 143 2.42
62 164 2.97
27 124 9.29
19 133 3.78
73 138 5.16
1 100 4.71
122 152 3.12
147 161 4.55
54 106 5.18
49 171 5.76
163 169 6.65
14 40 8.85
43 168 1.51
97 141 6.79
48 84 5.59
7 154 9.73
18 108 5.02
45 124 3.79
103 153 2.00
70 87 6.58
64 86 1.82
26 155 8.82
20 171 8.69
91 167 2.06
103 170 8.19
5 93 1.27
23 77 6.68
6 62 2.83
4 145 3.14
128 131 3.89
28 177 4.80
153 172 7.12
71 147 5.56
47 49 1.14
123 149 5.50
109 140 4.92
48 162 2.84
100 146 5.05
30 146 4.64
127 142 8.70
95 105 9.83
1 27 6.59
50 138 3.36
86 160 10.00
21 65 6.48
141 155 1.96
4 55 3.92
12 110 5.75
77 110 5.89
59 114 9.78
75 149 1.14
98 134 5.80
56 166 8.54
72 143 3.98
53 80 2.05
73 118 3.71
15 60 4.05
39 45 6.92
127 139 8.92
63 171 2.69
33 53 8.86
101 172 4.39
26 30 3.30
39 64 2.23
4 96 9.90
32 160 4.94
18 153 3.95
24 169 5.23
27 69 3.17
127 157 2.83
26 158 2.85
41 101 3.29
34 123 6.31
9 166 1.25
11 126 8.91
68 174 9.74
65 160 7.12
51 171 5.35
30 88 3.58
69 106 7.14
100 102 4.48
11 167 5.23
64 110 4.14
0 21 8.75
98 140 9.36
91 125 9.30
95 144 8.49
4 164 7.42
90 114 1.75
92 118 5.48
51 124 7.11
16 73 2.49
38 89 8.93
71 101 4.87
81 110 1.25
125 172 8.44
93 119 7.34
56 155 2.60
28 33 5.79
76 98 9.83
15 17 2.81
133 168 8.95
115 151 4.53
52 138 6.19
90 106 1.60
27 121 9.52
68 170 9.58
95 124 9.31
1 22 2.40
12 86 2.18
95 119 5.79
79 145 5.27
49 174 8.15
79 171 4.94
3 175 4.48
42 81 5.94
7 172 2.96
94 125 2.65
31 128 7.26
119 163 3.18
37 39 5.47
27 160 6.61
35 97 5.21
40 122 6.32
25 94 1.37
3 115 2.87
36 58 4.68
23 26 5.05
36 107 6.14
36 173 8.05
77 153 5.85
1 128 5.66
29 43 4.88
23 34 9.53
5 155 6.77
44 163 2.23
77 177 7.28
12 156 5.00
3 7 7.87
20 117 8.74
52 146 5.84
140 155 5.31
97 127 9.82
29 159 9.71
72 123 2.94
155 160 6.85
74 87 2.12
124 169 2.45
122 149 2.94
104 172 9.82
43 69 1.94
79 156 1.91
48 131 6.26
16 84 8.93
78 113 7.64
12 111 1.07
12 119 9.38
56 101 9.98
46 47 1.98
34 156 8.18
62 104 6.44
39 173 4.98
117 120 2.95
74 115 7.42
50 84 3.33
58 103 9.06
15 103 1.63
39 153 2.99
96 123 6.06
116 145 5.23
32 53 8.43
129 146 5.74
132 148 2.93
32 176 1.49
127 165 2.55
63 163 3.28
74 128 1.82
43 72 7.48
46 98 7.63
121 128 7.65
90 116 3.08
35 111 5.71
65 168 5.85
107 172 7.10
111 147 6.48
18 56 7.68
8 174 5.61
9 136 3.21
2 95 2.92
25 125 7.19
15 106 8.69
18 71 8.49
104 149 8.19
2 158 7.86
35 148 5.68
45 81 7.44
48 121 4.85
26 115 8.32
51 62 1.46
90 96 3.20
83 103 3.39
11 61 9.87
3 123 9.38
11 33 4.87
23 135 4.53
21 108 1.60
20 118 3.72
79 128 3.15
109 167 6.19
26 84 6.86
32 80 2.88
31 46 4.42
78 112 4.20
12 149 3.26
44 176 6.94
106 168 1.10
57 74 5.90
2 164 8.16
72 121 6.45
108 131 8.87
5 59 8.21
18 49 5.27
93 143 1.89
80 145 5.10
21 35 5.53
41 91 5.09
47 75 5.60
6 99 8.24
145 148 6.88
41 163 1.13
66 139 1.41
151 173 7.20
54 177 6.38
71 148 7.25
17 167 2.69
24 175 7.21
59 165 9.64
10 109 1.76
27 126 8.74
88 143 8.82
15 82 2.75
25 174 7.45
34 101 7.98
17 27 5.26
34 35 1.41
22 99 7.69
152 168 6.34
118 128 5.76
15 126 4.87
9 81 8.90
0 124 2.76
90 143 4.08
12 21 3.33
59 156 2.50
101 166 6.68
11 63 6.56
40 100 2.24
41 95 3.86
89 157 1.62
27 76 9.31
34 93 1.69
40 55 6.70
73 77 1.30
76 173 8.17
51 103 1.60
12 94 6.22
18 125 9.03
4 73 6.84
36 37 2.36
92 120 8.67
16 149 4.16
70 130 7.15
103 155 5.55
119 151 7.36
26 78 6.94
92 134 5.44
60 131 1.96
62 136 5.19
112 167 6.05
106 155 2.40
116 123 7.69
97 133 7.33
37 156 6.73
29 156 8.64
4 68 5.53
28 36 2.97
3 9 3.04
62 76 7.06
59 120 7.30
19 157 3.32
21 142 1.98
44 77 8.03
14 34 1.47
122 154 6.45
31 100 1.15
9 161 2.60
36 116 2.93
71 169 2.60
82 92 4.04
63 116 1.07
100 119 8.64
37 97 4.72
13 152 3.13
43 77 8.55
34 136 1.99
6 70 5.00
34 43 7.76
78 171 8.03
69 125 2.44
111 170 4.20
26 144 2.01
69 154 4.65
23 36 1.92
129 156 4.03
107 140 6.09
156 176 3.73
84 107 4.54
38 100 1.39
44 120 2.26
7 165 5.64
72 84 8.73
16 134 1.75
131 163 6.59
126 170 3.92
27 88 2.24
156 169 5.91
20 84 7.42
8 48 3.25
64 127 4.21
142 158 1.00
51 118 3.00
17 54 5.48
17 31 4.96
87 110 7.39
80 123 7.59
75 79 4.38
30 115 2.76
113 175 2.37
110 137 1.20
131 175 3.92
119 175 8.32
92 131 5.11
51 94 9.40
87 173 7.34
50 172 1.00
43 170 4.36
95 142 2.47
94 167 7.82
63 92 8.42
51 82 9.63
105 177 6.74
39 129 1.88
60 104 1.62
141 148 4.24
27 119 3.19
102 130 2.97
77 104 5.10
136 177 9.54
36 73 3.54
47 95 4.22
18 127 2.00
132 173 9.55
0 48 7.36
166 174 4.81
80 130 4.11
48 61 6.09
56 63 8.00
22 83 6.18
13 90 5.81
9 113 4.53
18 145 6.18
32 35 1.92
165 166 9.74
49 92 2.68
15 131 6.70
77 165 4.28
42 86 4.61
113 120 5.88
43 163 1.98
25 28 7.47
32 98 1.23
7 23 5.13
111 139 3.63
62 93 6.90
38 48 7.53
49 130 1.25
91 114 3.30
90 112 4.72
77 86 5.06
76 125 7.19
20 79 5.56
91 109 3.35
19 34 3.33
4 147 3.40
152 155 4.74
79 140 4.69
43 144 8.35
94 100 4.44
40 123 9.22
25 123 9.36
39 113 8.03
43 164 1.32
80 135 6.75
0 169 7.66
71 160 8.76
130 167 4.61
40 78 9.52
89 154 8.26
176 177 1.53
76 121 1.66
59 81 1.35
61 77 1.85
148 172 2.02
11 133 4.17
43 146 7.51
120 131 9.02
119 129 8.12
34 78 5.04
124 130 1.04
24 166 2.44
78 123 4.17
26 106 6.12
13 49 8.85
71 128 3.91
21 77 3.77
39 91 3.48
60 111 6.51
75 131 5.76
60 132 3.26
19 152 2.84
1 45 1.30
113 161 5.54
74 106 9.32
60 164 5.65
42 48 2.36
53 134 1.64
9 64 2.50
46 147 6.41
61 86 6.11
81 140 5.19
74 88 7.48
152 175 5.57
140 165 3.66
126 173 2.57
99 117 1.56
7 173 4.99
23 144 6.55
138 166 7.04
11 156 1.79
12 103 1.41
85 115 8.79
71 140 7.56
76 105 2.15
38 120 5.40
14 128 5.92
149 175 3.45
96 122 4.49
101 145 1.14
56 110 6.87
39 56 7.43
22 91 2.61
30 148 8.62
24 126 5.18
35 80 8.86
34 106 2.44
50 120 5.88
62 71 9.93
31 66 3.42
87 123 3.11
23 159 6.05
36 40 2.37
98 141 9.34
140 171 7.31
128 134 7.77
8 144 8.74
22 76 7.84
4 162 9.03
50 167 4.68
75 151 7.02
36 151 7.95
150 154 4.41
12 57 1.97
95 167 3.50
18 83 9.63
35 107 1.31
32 74 7.26
113 147 7.89
47 85 1.38
69 149 6.01
35 137 1.97
21 115 1.60
104 141 1.57
36 90 5.43
13 177 4.65
151 174 4.26
10 171 4.25
85 96 7.28
17 92 5.30
114 176 9.38
7 12 4.99
18 60 3.28
45 67 2.69
150 165 6.44
107 122 7.68
105 148 2.33
104 132 7.51
134 169 8.83
19 84 4.74
12 78 3.80
128 149 5.67
10 137 5.40
11 153 1.72
53 105 5.16
52 60 3.20
43 100 7.18
87 142 6.57
34 103 7.23
4 41 5.65
54 150 8.22
30 149 5.22
56 71 6.16
111 172 9.47
43 153 3.08
69 114 3.01
88 132 7.10
34 146 6.57
22 31 2.90
16 62 4.70
41 106 8.23
22 53 3.64
96 99 7.92
10 105 6.82
149 155 2.25
107 166 1.79
70 100 4.27
82 170 4.14
128 150 9.62
9 42 8.06
0 45 6.38
71 133 2.03
16 122 3.95
124 143 2.86
93 142 8.69
141 158 6.13
53 167 4.85
11 85 7.46
13 158 8.04
35 77 7.97
65 79 6.82
102 135 3.98
136 157 7.77
16 144 1.41
133 166 6.70
69 76 7.61
